customer_id,total_orders,avg_order_value,total_spending,weekend_orders,late_night_orders,ordering_frequency,avg_rating_given
C04070,9,450.1411111111111,4051.27,2,3,2.25,2.5
C04071,8,569.32375,4554.59,4,2,1.3333333333333333,3.8333333333333335
C04072,12,410.64000000000004,4927.68,5,4,2.0,3.0
C04073,12,503.06166666666667,6036.74,6,7,3.0,3.857142857142857
C04074,6,633.0333333333333,3798.2,1,3,1.5,3.0
C04075,5,749.052,3745.26,2,1,1.25,4.0
C04076,14,635.045,8890.63,4,4,2.8,4.090909090909091
C04077,12,562.1441666666667,6745.7300000000005,5,6,2.4,3.857142857142857
C04078,8,600.6425,4805.14,2,1,1.6,3.6
C04079,11,667.18,7338.98,7,4,2.75,4.333333333333333
C04080,9,607.25,5465.25,5,0,1.8,3.857142857142857
C04081,17,575.5235294117647,9783.9,7,2,2.8333333333333335,3.1
C04082,8,614.29125,4914.33,0,3,1.6,4.666666666666667
C04083,8,378.615,3028.92,5,1,1.6,4.375
C04084,5,669.95,3349.75,2,2,1.6666666666666667,4.333333333333333
C04085,3,646.6366666666667,1939.91,1,3,1.0,4.5
C04086,8,384.35,3074.8,5,0,1.6,4.0
C04087,7,513.3771428571429,3593.64,4,1,1.4,4.666666666666667
C04088,8,525.68125,4205.45,3,2,1.3333333333333333,4.166666666666667
C04089,7,541.51,3790.5699999999997,3,2,1.4,4.0
C04090,9,791.0244444444444,7119.219999999999,4,3,2.25,3.857142857142857
C04091,6,403.74500000000006,2422.4700000000003,4,0,2.0,2.25
C04092,4,329.085,1316.34,1,1,1.0,3.5
C04093,9,350.2366666666667,3152.13,4,2,1.8,4.5
C04094,12,662.8725000000001,7954.47,7,3,2.4,3.7777777777777777
C04095,11,678.4463636363636,7462.91,3,4,2.75,3.5714285714285716
C04096,12,357.1033333333333,4285.24,5,2,2.0,4.222222222222222
C04097,12,542.3708333333333,6508.45,5,5,3.0,4.142857142857143
C04098,12,591.275,7095.3,4,6,3.0,3.625
C04099,10,572.583,5725.83,2,2,2.0,3.5
C04100,8,783.1475,6265.18,1,2,2.0,3.8333333333333335
C04101,7,463.48142857142864,3244.3700000000003,2,0,1.75,4.4
C04102,11,493.85,5432.35,3,1,2.2,3.2
C04103,11,499.65909090909093,5496.25,5,3,2.2,3.2857142857142856
C04104,7,404.4428571428571,2831.1,5,2,1.75,3.5
C04105,12,478.4591666666667,5741.51,6,3,2.0,4.0
C04106,10,370.52599999999995,3705.2599999999998,3,4,2.0,4.4
C04107,15,508.046,7620.69,4,3,2.5,3.7777777777777777
C04108,7,561.0457142857142,3927.3199999999997,2,3,2.3333333333333335,4.0
C04109,7,768.0428571428572,5376.3,3,2,2.3333333333333335,4.4
C04110,15,628.0306666666668,9420.460000000001,7,5,2.5,3.75
C04111,7,883.842857142857,6186.9,2,1,1.75,5.0
C04112,10,550.249,5502.49,3,4,1.6666666666666667,4.857142857142857
C04113,10,372.09499999999997,3720.95,1,3,1.6666666666666667,3.8333333333333335
C04114,9,557.5188888888889,5017.67,2,2,1.8,4.5
C04115,10,690.887,6908.87,2,2,2.0,4.0
C04116,8,374.825,2998.6,4,0,2.0,3.0
C04117,14,518.7821428571428,7262.95,6,2,2.8,3.5454545454545454
C04118,9,388.3211111111111,3494.8900000000003,3,3,1.8,4.0
C04119,10,1022.432,10224.32,4,3,2.0,4.142857142857143
C04120,9,554.7911111111111,4993.12,2,2,1.8,4.0
C04121,14,694.7892857142857,9727.05,7,3,2.3333333333333335,2.875
C04122,8,709.165,5673.32,3,1,2.0,3.6666666666666665
C04123,10,353.315,3533.15,5,3,2.0,3.7142857142857144
C04124,13,546.2615384615384,7101.4,4,2,2.1666666666666665,4.555555555555555
C04125,6,615.4716666666667,3692.83,2,0,1.5,3.5
C04126,15,671.8539999999999,10077.81,7,3,2.5,4.181818181818182
C04127,3,676.1533333333333,2028.46,2,1,1.0,4.0
C04128,6,484.855,2909.13,3,0,1.5,4.0
C04129,7,733.5814285714285,5135.07,1,3,1.75,4.0
C04130,5,929.1699999999998,4645.849999999999,1,1,1.6666666666666667,3.75
C04131,10,391.37800000000004,3913.78,7,2,1.6666666666666667,2.5
C04132,11,572.320909090909,6295.53,6,2,1.8333333333333333,4.333333333333333
C04133,16,561.090625,8977.45,6,1,2.6666666666666665,3.3333333333333335
C04134,13,593.296923076923,7712.86,4,4,2.1666666666666665,3.9
C04135,6,398.6166666666666,2391.7,1,2,1.5,3.6666666666666665
C04136,7,438.57,3069.99,4,2,1.1666666666666667,3.0
C04137,4,412.21500000000003,1648.8600000000001,4,1,1.3333333333333333,4.5
C04138,6,817.625,4905.75,4,2,2.0,4.0
C04139,9,648.2711111111112,5834.4400000000005,4,1,1.8,4.333333333333333
C04140,8,371.27375,2970.19,2,2,1.6,4.0
C04141,9,336.74888888888887,3030.74,5,3,1.8,4.142857142857143
C04142,8,467.275,3738.2,3,1,1.6,3.75
C04143,10,858.881,8588.81,5,2,2.0,4.0
C04144,7,810.7557142857142,5675.29,3,2,1.75,4.0
C04145,9,776.5388888888889,6988.85,2,4,1.8,3.625
C04146,9,479.99888888888887,4319.99,4,4,1.5,3.857142857142857
C04147,7,692.9342857142857,4850.54,2,2,2.3333333333333335,3.8
C04148,9,526.7477777777777,4740.73,2,2,1.8,4.5
C04149,12,723.355,8680.26,5,1,3.0,3.6666666666666665
C04150,8,696.7225,5573.78,4,1,1.6,4.166666666666667
C04151,9,612.3677777777777,5511.3099999999995,4,2,2.25,4.666666666666667
C04152,8,683.625,5469.0,4,2,2.0,3.6
C04153,14,623.9278571428571,8734.99,3,6,2.3333333333333335,2.5
C04154,10,404.497,4044.9700000000003,5,3,1.6666666666666667,3.7142857142857144
C04155,5,572.88,2864.4,1,1,1.25,5.0
C04156,3,394.32,1182.96,2,1,1.0,3.0
C04157,6,501.00666666666666,3006.04,1,1,1.5,4.666666666666667
C04158,5,250.762,1253.81,4,2,1.6666666666666667,5.0
C04159,10,405.43600000000004,4054.36,3,2,2.0,4.0
C04160,8,677.5225,5420.18,6,2,2.0,4.0
C04161,6,535.9350000000001,3215.61,3,0,1.5,4.333333333333333
C04162,10,692.222,6922.22,5,4,2.5,4.285714285714286
C04163,7,375.5257142857143,2628.68,2,3,1.4,3.5
C04164,6,235.51,1413.06,2,0,1.2,4.0
C04165,10,595.1,5951.0,5,2,2.5,4.0
C04166,6,534.9133333333333,3209.48,4,1,2.0,4.5
C04167,12,677.0949999999999,8125.139999999999,3,2,3.0,4.142857142857143
C04168,11,620.3081818181819,6823.39,3,3,2.2,4.125
C04169,4,439.26,1757.04,0,1,2.0,4.5
C04170,9,491.9588888888889,4427.63,6,0,2.25,4.0
C04171,7,572.9257142857143,4010.48,1,1,2.3333333333333335,4.25
C04172,9,701.5322222222222,6313.79,4,0,2.25,3.875
C04173,8,582.16625,4657.33,2,1,2.0,4.0
C04174,10,689.4159999999999,6894.16,3,1,2.0,4.0
C04175,15,381.42400000000004,5721.360000000001,1,6,3.0,3.6666666666666665
C04176,6,546.2066666666666,3277.24,4,1,1.5,3.6
C04177,10,337.329,3373.29,6,6,2.0,4.375
C04178,14,399.7421428571429,5596.39,3,2,2.3333333333333335,3.375
C04179,13,577.3515384615386,7505.570000000001,6,1,2.1666666666666665,3.5714285714285716
C04180,12,501.41916666666674,6017.030000000001,2,4,2.0,4.25
C04181,9,580.9055555555556,5228.15,2,2,1.8,3.0
C04182,9,677.8855555555556,6100.97,3,1,2.25,3.75
C04183,9,504.8088888888889,4543.28,3,4,1.8,3.142857142857143
C04184,15,373.26866666666666,5599.03,5,4,3.0,3.727272727272727
C04185,5,587.318,2936.59,2,1,1.25,2.0
C04186,5,793.4680000000001,3967.34,1,1,1.6666666666666667,3.5
C04187,8,406.68125000000003,3253.4500000000003,4,1,2.0,3.4
C04188,9,684.2444444444444,6158.2,2,3,2.25,3.6666666666666665
C04189,9,558.0522222222222,5022.47,3,4,1.5,4.285714285714286
C04190,11,752.5927272727273,8278.52,7,3,2.2,3.5555555555555554
C04191,9,409.4555555555555,3685.1,5,3,1.8,4.25
C04192,13,839.4430769230769,10912.76,8,2,3.25,3.0
C04193,8,534.26125,4274.09,3,2,1.6,3.6
C04194,11,403.0245454545455,4433.27,5,1,2.2,4.0
C04195,15,567.0886666666667,8506.33,6,3,2.5,4.285714285714286
C04196,6,572.0266666666666,3432.16,3,1,1.5,3.1666666666666665
C04197,11,730.6109090909091,8036.72,5,1,2.2,4.125
C04198,13,661.9553846153847,8605.42,6,1,2.6,3.75
C04199,6,551.9833333333333,3311.9,3,0,1.5,3.75
C04200,5,465.668,2328.34,3,2,1.0,4.666666666666667
C04201,13,582.496923076923,7572.46,4,3,3.25,3.8
C04202,7,644.3314285714285,4510.32,3,3,1.4,4.5
C04203,7,497.44714285714286,3482.13,2,1,1.75,3.25
C04204,11,616.0618181818182,6776.68,5,4,2.2,4.0
C04205,10,576.862,5768.62,4,0,2.5,4.142857142857143
C04206,8,733.02625,5864.21,4,1,2.0,3.4285714285714284
C04207,15,617.7266666666667,9265.9,3,6,2.5,3.75
C04208,6,783.7983333333333,4702.79,2,0,1.2,4.25
C04209,8,721.765,5774.12,4,4,1.6,2.857142857142857
C04210,9,322.9577777777778,2906.62,5,1,1.8,4.0
C04211,13,432.3853846153846,5621.01,9,4,2.1666666666666665,4.111111111111111
C04212,8,469.68499999999995,3757.4799999999996,3,2,2.0,4.0
C04213,7,539.5600000000001,3776.92,1,1,2.3333333333333335,3.8
C04214,8,507.72375,4061.79,2,3,2.6666666666666665,4.0
C04215,17,551.3864705882353,9373.57,6,5,2.8333333333333335,3.6666666666666665
C04216,8,813.4825,6507.86,0,3,2.0,4.0
C04217,12,719.0591666666668,8628.710000000001,6,2,3.0,4.0
C04218,8,854.11875,6832.95,2,2,1.6,4.0
C04219,8,608.37125,4866.97,5,4,1.6,4.25
C04220,3,423.01,1269.03,1,1,1.0,4.0
C04221,13,593.1923076923077,7711.5,6,5,2.1666666666666665,4.25
C04222,11,506.18545454545455,5568.04,3,4,2.2,3.857142857142857
C04223,10,517.677,5176.77,8,3,2.0,3.75
C04224,10,661.2389999999999,6612.389999999999,5,4,1.6666666666666667,3.625
C04225,10,479.279,4792.79,2,3,2.0,3.7142857142857144
C04226,10,532.961,5329.610000000001,5,1,1.6666666666666667,4.5
C04227,12,561.4308333333333,6737.17,6,3,2.0,3.857142857142857
C04228,12,642.1725,7706.070000000001,2,2,2.4,4.0
C04229,8,401.705,3213.64,6,2,1.6,3.7142857142857144
C04230,9,485.48444444444453,4369.360000000001,4,2,2.25,4.0
C04231,7,703.0685714285715,4921.4800000000005,5,0,1.75,3.5
C04232,9,607.4422222222222,5466.98,5,3,2.25,5.0
C04233,3,1026.5833333333333,3079.75,1,0,1.5,5.0
C04234,11,532.6118181818182,5858.73,5,1,1.8333333333333333,3.6
C04235,7,503.4757142857143,3524.33,3,0,1.1666666666666667,3.5
C04236,6,726.1850000000001,4357.110000000001,1,2,2.0,2.5
C04237,14,629.0514285714286,8806.72,4,7,2.8,3.625
C04238,13,445.5353846153846,5791.96,6,3,3.25,4.111111111111111
C04239,10,468.07399999999996,4680.74,5,3,2.0,3.625
C04240,6,445.6666666666667,2674.0,3,0,1.5,4.0
C04241,4,325.53749999999997,1302.1499999999999,3,2,1.3333333333333333,3.0
C04242,9,592.6266666666667,5333.64,5,3,1.8,4.0
C04243,13,495.24,6438.12,4,4,2.6,3.75
C04244,7,556.5014285714286,3895.51,1,0,2.3333333333333335,3.0
C04245,8,617.27625,4938.21,3,2,1.3333333333333333,4.142857142857143
C04246,7,687.6000000000001,4813.200000000001,5,1,1.4,3.6
C04247,11,599.3281818181817,6592.61,4,1,1.8333333333333333,3.3333333333333335
C04248,17,342.30176470588236,5819.13,7,6,3.4,3.727272727272727
C04249,5,950.052,4750.26,3,0,1.6666666666666667,2.5
C04250,11,722.4890909090909,7947.38,3,4,2.75,3.875
C04251,12,584.7333333333333,7016.8,0,3,2.4,3.2
C04252,8,705.985,5647.88,4,4,1.6,4.666666666666667
C04253,7,475.13714285714286,3325.96,5,3,1.75,4.4
C04254,12,470.22499999999997,5642.7,3,2,2.0,3.2
C04255,8,474.9725,3799.78,2,3,1.6,3.75
C04256,10,412.073,4120.73,4,0,2.0,3.6
C04257,11,494.89818181818185,5443.88,5,4,2.2,4.0
C04258,13,500.0015384615385,6500.02,6,3,3.25,3.5
C04259,7,480.57571428571424,3364.0299999999997,2,2,1.4,4.5
C04260,14,568.9157142857142,7964.82,4,6,2.8,3.888888888888889
C04261,7,457.9057142857143,3205.34,1,1,1.4,4.25
C04262,14,616.4485714285714,8630.28,4,3,2.3333333333333335,4.0
C04263,11,739.0036363636364,8129.04,6,1,2.2,4.0
C04264,11,732.3236363636363,8055.5599999999995,3,3,2.2,4.25
C04265,5,306.82,1534.1,2,1,2.5,2.6666666666666665
C04266,9,408.16555555555556,3673.49,4,2,2.25,4.2
C04267,12,640.27,7683.24,3,3,2.0,3.5
C04268,8,373.07875,2984.63,4,2,1.6,4.2
C04269,9,427.93666666666667,3851.43,3,3,2.25,4.0
C04270,12,491.91499999999996,5902.98,5,4,2.0,3.5555555555555554
C04271,14,525.7678571428571,7360.75,2,4,2.3333333333333335,3.0
C04272,12,586.0708333333333,7032.85,5,4,2.4,3.5555555555555554
C04273,13,657.8161538461538,8551.61,6,4,2.1666666666666665,3.625
C04274,8,528.65625,4229.25,1,2,1.6,4.166666666666667
C04275,10,480.30699999999996,4803.07,4,2,2.5,3.625
C04276,10,509.25699999999995,5092.57,5,2,2.5,4.25
C04277,7,544.0328571428571,3808.23,4,0,1.75,3.75
C04278,10,597.9770000000001,5979.77,4,2,2.0,3.8333333333333335
C04279,12,590.8825,7090.59,5,2,2.4,4.111111111111111
C04280,14,536.0828571428572,7505.16,4,4,2.3333333333333335,3.5555555555555554
C04281,4,667.49,2669.96,2,1,1.0,3.0
C04282,8,555.4275,4443.42,2,1,1.3333333333333333,3.875
C04283,11,534.5954545454546,5880.55,5,4,2.75,4.2
C04284,7,597.0457142857142,4179.32,2,2,1.75,3.75
C04285,5,332.902,1664.51,1,1,1.25,3.75
C04286,6,347.205,2083.23,2,3,1.5,4.0
C04287,9,691.4233333333334,6222.81,3,4,1.8,3.7777777777777777
C04288,6,777.3299999999999,4663.98,0,0,2.0,4.4
C04289,13,581.3546153846154,7557.610000000001,7,4,2.6,3.727272727272727
C04290,6,683.245,4099.47,1,1,1.5,4.833333333333333
C04291,5,904.844,4524.22,0,1,1.0,4.333333333333333
C04292,8,504.57125,4036.57,2,1,2.0,4.6
C04293,7,610.1828571428571,4271.28,4,1,2.3333333333333335,3.5714285714285716
C04294,6,651.795,3910.77,1,2,1.2,4.0
C04295,15,716.8453333333333,10752.68,6,4,2.5,4.4
C04296,8,647.895,5183.16,3,2,1.6,3.875
C04297,10,459.976,4599.76,1,2,1.6666666666666667,3.4285714285714284
C04298,5,278.756,1393.78,2,0,1.25,4.666666666666667
C04299,8,727.7625,5822.1,3,3,1.6,4.0
C04300,6,544.9416666666667,3269.65,2,3,1.2,3.6666666666666665
C04301,8,531.5975,4252.78,0,2,1.6,3.5
C04302,9,559.9755555555555,5039.78,3,0,1.8,4.166666666666667
C04303,16,450.368125,7205.89,8,4,5.333333333333333,3.5
C04304,9,775.19,6976.71,5,2,1.8,3.2
C04305,9,861.8766666666666,7756.889999999999,3,2,3.0,2.75
C04306,10,598.023,5980.2300000000005,7,3,2.5,3.0
C04307,7,565.8157142857143,3960.71,5,1,1.75,5.0
C04308,11,831.5945454545454,9147.539999999999,3,1,1.8333333333333333,3.9
C04309,3,757.1866666666666,2271.56,2,1,1.0,2.3333333333333335
C04310,19,657.1194736842106,12485.27,10,3,3.1666666666666665,4.0
C04311,10,507.87700000000007,5078.77,4,4,1.6666666666666667,3.6666666666666665
C04312,5,607.4799999999999,3037.3999999999996,1,0,2.5,4.25
C04313,14,409.81142857142856,5737.36,5,2,2.8,4.1
C04314,10,434.30199999999996,4343.0199999999995,2,2,1.6666666666666667,3.6666666666666665
C04315,12,619.9683333333334,7439.62,2,3,2.4,3.25
C04316,10,796.827,7968.27,4,1,1.6666666666666667,3.75
C04317,10,594.182,5941.82,6,2,1.6666666666666667,3.2857142857142856
C04318,9,575.5955555555555,5180.36,3,0,1.8,4.5
C04319,6,434.4166666666667,2606.5,4,1,1.5,3.0
C04320,13,580.5076923076923,7546.599999999999,3,3,2.1666666666666665,4.714285714285714
C04321,12,480.6991666666666,5768.389999999999,4,1,2.0,4.0
C04322,13,474.6492307692308,6170.4400000000005,7,4,2.6,3.7142857142857144
C04323,6,803.6133333333333,4821.68,0,2,1.5,4.25
C04324,15,606.0413333333333,9090.62,7,3,3.0,3.5384615384615383
C04325,10,534.059,5340.59,6,5,2.0,3.5
C04326,14,513.9207142857143,7194.89,9,3,2.3333333333333335,3.8181818181818183
C04327,9,910.6033333333334,8195.43,3,2,2.25,3.4
C04328,11,737.4836363636364,8112.32,5,3,1.8333333333333333,4.4
C04329,10,496.19899999999996,4961.99,5,2,1.6666666666666667,4.0
C04330,8,369.1625,2953.3,2,0,1.3333333333333333,4.5
C04331,10,677.199,6771.99,6,2,2.0,4.571428571428571
C04332,9,656.1166666666667,5905.05,3,1,1.8,3.5
C04333,9,593.1133333333333,5338.02,3,2,3.0,4.0
C04334,8,403.0875,3224.7,2,2,1.3333333333333333,3.6666666666666665
C04335,7,570.1428571428571,3991.0,3,1,2.3333333333333335,4.0
C04336,13,487.44307692307694,6336.76,4,4,2.6,3.6666666666666665
C04337,5,625.812,3129.06,2,1,1.25,4.333333333333333
C04338,8,939.385,7515.08,4,2,1.6,3.3333333333333335
C04339,9,706.2988888888889,6356.69,4,2,2.25,3.5
C04340,16,711.740625,11387.85,8,6,3.2,4.2
C04341,11,315.4372727272727,3469.81,3,3,2.2,3.142857142857143
C04342,12,517.4225,6209.07,8,4,2.4,3.4285714285714284
C04343,7,804.7628571428571,5633.34,1,0,1.75,4.8
C04344,10,702.217,7022.17,5,4,2.5,4.333333333333333
C04345,15,513.1519999999999,7697.28,6,4,3.0,4.090909090909091
C04346,9,411.8955555555556,3707.06,5,2,1.8,4.5
C04347,7,793.1842857142857,5552.29,2,2,1.75,2.4
C04348,7,531.7385714285714,3722.17,3,2,2.3333333333333335,3.75
C04349,6,446.215,2677.29,2,0,2.0,4.0
C04350,8,443.57375,3548.59,3,3,2.0,4.4
C04351,10,592.5930000000001,5925.93,4,5,2.5,4.125
C04352,11,542.0090909090909,5962.1,6,3,2.75,4.4
C04353,7,369.94428571428574,2589.61,4,2,1.1666666666666667,3.25
C04354,13,437.5561538461538,5688.23,5,5,3.25,3.090909090909091
C04355,7,480.4728571428572,3363.3100000000004,3,1,2.3333333333333335,3.8333333333333335
C04356,6,714.4683333333334,4286.81,1,1,1.5,4.0
C04357,9,444.9177777777778,4004.26,5,2,2.25,3.0
C04358,7,360.3414285714286,2522.3900000000003,3,1,1.75,4.6
C04359,10,485.01399999999995,4850.139999999999,3,3,2.0,3.75
C04360,8,786.5125,6292.1,5,2,2.0,3.2
C04361,12,459.4391666666667,5513.27,1,3,2.0,4.3
C04362,8,585.58375,4684.67,6,1,2.0,2.8
C04363,14,632.3028571428571,8852.24,4,2,2.3333333333333335,4.0
C04364,4,412.31,1649.24,0,1,2.0,4.666666666666667
C04365,7,520.9714285714286,3646.8,1,3,1.75,4.0
C04366,7,459.53428571428566,3216.74,2,2,1.4,3.857142857142857
C04367,5,335.586,1677.93,1,0,1.25,3.3333333333333335
C04368,12,602.4591666666666,7229.51,2,3,2.4,3.888888888888889
C04369,6,619.12,3714.7200000000003,2,2,2.0,4.0
C04370,8,438.68125,3509.45,2,2,1.3333333333333333,3.75
C04371,10,681.8199999999999,6818.2,4,2,2.0,4.0
C04372,4,677.0975,2708.39,2,1,1.3333333333333333,0.0
C04373,15,695.568,10433.52,10,0,3.0,4.454545454545454
C04374,14,615.9435714285713,8623.21,7,2,2.8,3.909090909090909
C04375,10,808.399,8083.99,3,2,2.0,5.0
C04376,11,615.6718181818181,6772.389999999999,7,2,2.2,4.285714285714286
C04377,11,590.0581818181819,6490.64,6,3,1.8333333333333333,3.5
C04378,11,532.429090909091,5856.72,6,1,2.75,4.0
C04379,9,445.42333333333335,4008.81,4,3,2.25,4.428571428571429
C04380,13,587.4261538461539,7636.54,3,6,2.1666666666666665,3.9
C04381,12,538.6841666666667,6464.21,5,1,2.0,4.6
C04382,6,621.7933333333334,3730.76,3,1,1.5,3.2
C04383,7,586.0357142857143,4102.25,0,3,1.4,3.6
C04384,14,443.6385714285714,6210.94,2,4,2.8,4.428571428571429
C04385,8,592.565,4740.52,2,1,2.0,4.666666666666667
C04386,7,316.45,2215.15,3,2,2.3333333333333335,4.0
C04387,7,739.5728571428572,5177.01,3,1,1.75,3.25
C04388,11,492.9863636363636,5422.849999999999,4,2,1.8333333333333333,3.7142857142857144
C04389,11,668.9654545454546,7358.62,3,2,2.2,3.6666666666666665
C04390,13,648.4569230769231,8429.94,5,2,3.25,4.0
C04391,6,495.5133333333333,2973.08,2,1,2.0,3.75
C04392,9,337.06666666666666,3033.6,2,3,1.5,4.4
C04393,6,507.3533333333333,3044.12,3,1,2.0,5.0
C04394,8,640.295,5122.36,0,1,2.0,4.571428571428571
C04395,5,481.3639999999999,2406.8199999999997,3,2,1.0,3.5
C04396,7,907.1700000000001,6350.1900000000005,3,1,1.4,3.0
C04397,15,703.4406666666667,10551.61,4,1,3.75,4.222222222222222
C04398,16,588.71875,9419.5,8,2,2.6666666666666665,3.7777777777777777
C04399,10,465.90199999999993,4659.0199999999995,5,3,2.0,4.0
C04400,15,696.586,10448.79,6,5,2.5,3.4166666666666665
C04401,12,655.1325,7861.59,5,5,2.4,4.0
C04402,6,776.2666666666668,4657.6,1,1,1.2,4.0
C04403,3,824.7466666666666,2474.24,1,0,1.0,3.5
C04404,9,488.6966666666667,4398.27,4,3,1.8,5.0
C04405,8,549.33875,4394.71,4,1,2.0,3.6
C04406,6,762.4266666666667,4574.56,4,1,1.5,4.0
C04407,12,627.0033333333333,7524.04,6,2,2.4,4.0
C04408,9,458.0588888888889,4122.53,1,1,3.0,4.0
C04409,7,590.6814285714285,4134.7699999999995,0,1,1.4,3.0
C04410,13,441.1076923076923,5734.4,3,2,2.1666666666666665,3.9
C04411,8,511.19125,4089.53,1,1,1.3333333333333333,3.5
C04412,3,732.4766666666666,2197.43,1,1,1.5,3.0
C04413,7,750.7585714285714,5255.3099999999995,3,0,1.75,3.4
C04414,8,458.51625,3668.13,2,5,2.0,4.333333333333333
C04415,14,567.73,7948.22,4,3,2.3333333333333335,4.2
C04416,12,482.64166666666665,5791.7,3,5,3.0,4.0
C04417,9,673.2711111111112,6059.4400000000005,3,0,2.25,3.8333333333333335
C04418,8,475.63875,3805.11,6,1,2.0,3.8333333333333335
C04419,9,485.52666666666664,4369.74,5,3,1.8,3.6666666666666665
C04420,8,377.94375,3023.55,4,1,1.3333333333333333,3.4285714285714284
C04421,7,839.2657142857144,5874.860000000001,4,0,1.75,3.5
C04422,7,499.0728571428572,3493.51,2,2,1.75,4.5
C04423,8,621.3175,4970.54,1,1,1.6,3.3333333333333335
C04424,6,525.9566666666667,3155.7400000000002,2,0,1.5,3.75
C04425,17,494.7741176470588,8411.16,5,5,2.8333333333333335,3.75
C04426,7,367.14142857142855,2569.99,3,1,1.1666666666666667,4.333333333333333
C04427,12,627.5,7530.0,4,2,2.0,3.625
C04428,7,1354.017142857143,9478.12,1,1,1.4,3.5
C04429,8,682.3824999999999,5459.0599999999995,5,2,2.0,4.0
C04430,8,502.87375,4022.99,3,3,2.0,3.75
C04431,8,436.08000000000004,3488.6400000000003,4,2,2.0,2.6666666666666665
C04432,14,419.42,5871.88,3,3,2.3333333333333335,4.0
C04433,13,532.4130769230769,6921.37,4,3,3.25,4.375
C04434,8,520.3425,4162.74,2,2,2.0,3.2
C04435,13,626.7584615384615,8147.86,6,3,2.6,3.75
C04436,8,414.0425,3312.34,4,2,1.6,3.4
C04437,13,625.1707692307692,8127.22,5,6,2.6,4.0
C04438,10,351.046,3510.46,2,2,2.5,4.0
C04439,12,661.9791666666666,7943.75,5,4,2.4,4.0
C04440,16,549.969375,8799.51,8,5,2.6666666666666665,3.6666666666666665
C04441,8,492.35125,3938.81,4,1,1.6,3.8
C04442,5,563.772,2818.86,1,1,1.25,4.0
C04443,11,369.73545454545456,4067.09,4,2,1.8333333333333333,4.833333333333333
C04444,8,398.395,3187.16,4,4,2.0,4.0
C04445,13,630.1507692307692,8191.96,7,2,2.6,4.833333333333333
C04446,14,598.1442857142857,8374.02,5,3,2.8,3.6666666666666665
C04447,10,671.7729999999999,6717.73,5,4,2.5,4.125
C04448,3,650.5733333333334,1951.72,1,0,1.0,3.0
C04449,5,514.3979999999999,2571.99,3,1,1.6666666666666667,3.75
C04450,5,592.0060000000001,2960.03,2,2,2.5,2.3333333333333335
C04451,11,583.33,6416.63,4,2,2.2,3.5
C04452,16,725.94,11615.04,6,4,3.2,3.888888888888889
C04453,12,593.9125,7126.95,9,2,2.0,3.75
C04454,10,375.24,3752.4,3,5,2.0,4.0
C04455,10,707.3860000000001,7073.860000000001,3,4,2.0,4.333333333333333
C04456,10,598.751,5987.51,4,2,2.0,3.857142857142857
C04457,11,540.6854545454545,5947.54,6,3,2.2,3.2857142857142856
C04458,11,680.7336363636364,7488.07,2,2,1.8333333333333333,3.857142857142857
C04459,5,503.804,2519.02,1,1,1.6666666666666667,4.0
C04460,14,459.4392857142857,6432.15,6,3,2.3333333333333335,3.3333333333333335
C04461,12,703.9841666666666,8447.81,5,4,2.4,2.875
C04462,9,415.2,3736.7999999999997,4,2,1.5,3.625
C04463,13,532.7761538461539,6926.09,3,2,2.6,4.0
C04464,12,696.3591666666666,8356.31,7,7,2.0,3.6
C04465,13,682.6992307692308,8875.09,5,3,2.1666666666666665,3.5
C04466,9,531.2944444444445,4781.650000000001,3,1,1.8,4.0
C04467,8,427.41,3419.28,4,1,1.6,4.0
C04468,5,308.844,1544.22,1,1,1.6666666666666667,4.2
C04469,9,530.8111111111111,4777.3,4,2,1.8,3.857142857142857
C04470,8,624.795,4998.36,2,4,1.6,3.8333333333333335
C04471,8,876.25375,7010.03,1,3,2.0,4.25
C04472,9,868.3377777777778,7815.04,2,3,2.25,4.166666666666667
C04473,10,661.606,6616.0599999999995,3,1,2.0,4.5
C04474,11,532.4090909090909,5856.5,7,1,2.75,4.0
C04475,9,582.2744444444445,5240.47,4,3,3.0,4.285714285714286
C04476,5,562.578,2812.89,1,2,1.6666666666666667,3.5
C04477,7,658.4942857142858,4609.46,2,1,1.75,3.6666666666666665
C04478,10,614.4159999999999,6144.16,4,3,2.5,4.428571428571429
C04479,3,1149.9533333333331,3449.8599999999997,0,1,1.5,4.5
C04480,12,557.5191666666666,6690.23,7,3,2.4,3.4444444444444446
C04481,12,593.7283333333334,7124.74,5,3,2.0,4.0
C04482,9,602.9855555555555,5426.87,4,4,1.5,4.142857142857143
C04483,19,543.1231578947369,10319.34,8,7,3.8,3.5714285714285716
C04484,11,630.4427272727272,6934.87,4,0,2.2,4.0
C04485,8,744.67625,5957.41,2,2,1.3333333333333333,3.5
C04486,7,382.26142857142855,2675.83,3,1,1.4,3.8333333333333335
C04487,5,706.77,3533.85,2,1,1.6666666666666667,4.0
C04488,11,683.4954545454545,7518.45,2,4,1.8333333333333333,3.4
C04489,8,589.05625,4712.45,2,3,2.0,3.8
C04490,13,539.7269230769231,7016.45,4,3,2.6,4.222222222222222
C04491,10,655.62,6556.2,4,0,1.6666666666666667,4.0
C04492,8,839.9725000000001,6719.780000000001,5,3,2.0,2.6
C04493,9,624.2033333333334,5617.83,6,2,1.8,4.2
