customer_id,total_orders,avg_order_value,total_spending,weekend_orders,late_night_orders,ordering_frequency,avg_rating_given,cluster,segment_name
C04346,9,411.8955555555556,3707.06,5,2,1.8,4.5,0,Occasional / Lower-Engagement Customers
C04347,7,793.1842857142857,5552.29,2,2,1.75,2.4,0,Occasional / Lower-Engagement Customers
C04348,7,531.7385714285714,3722.17,3,2,2.333333333333333,3.75,0,Occasional / Lower-Engagement Customers
C04349,6,446.215,2677.29,2,0,2.0,4.0,0,Occasional / Lower-Engagement Customers
C04350,8,443.57375,3548.59,3,3,2.0,4.4,0,Occasional / Lower-Engagement Customers
C04351,10,592.5930000000001,5925.93,4,5,2.5,4.125,1,Highly Engaged / High-Value Customers
C04352,11,542.0090909090909,5962.1,6,3,2.75,4.4,1,Highly Engaged / High-Value Customers
C04353,7,369.94428571428574,2589.61,4,2,1.1666666666666667,3.25,0,Occasional / Lower-Engagement Customers
C04354,13,437.5561538461538,5688.23,5,5,3.25,3.090909090909091,1,Highly Engaged / High-Value Customers
C04355,7,480.4728571428572,3363.3100000000004,3,1,2.333333333333333,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C04356,6,714.4683333333334,4286.81,1,1,1.5,4.0,0,Occasional / Lower-Engagement Customers
C04357,9,444.9177777777778,4004.26,5,2,2.25,3.0,0,Occasional / Lower-Engagement Customers
C04358,7,360.3414285714286,2522.3900000000003,3,1,1.75,4.6,0,Occasional / Lower-Engagement Customers
C04359,10,485.014,4850.139999999999,3,3,2.0,3.75,0,Occasional / Lower-Engagement Customers
C04360,8,786.5125,6292.1,5,2,2.0,3.2,1,Highly Engaged / High-Value Customers
C04361,12,459.4391666666667,5513.27,1,3,2.0,4.3,0,Occasional / Lower-Engagement Customers
C04362,8,585.58375,4684.67,6,1,2.0,2.8,0,Occasional / Lower-Engagement Customers
C04363,14,632.3028571428571,8852.24,4,2,2.333333333333333,4.0,1,Highly Engaged / High-Value Customers
C04364,4,412.31,1649.24,0,1,2.0,4.666666666666667,0,Occasional / Lower-Engagement Customers
C04365,7,520.9714285714286,3646.8,1,3,1.75,4.0,0,Occasional / Lower-Engagement Customers
C04366,7,459.53428571428566,3216.74,2,2,1.4,3.857142857142857,0,Occasional / Lower-Engagement Customers
C04367,5,335.586,1677.93,1,0,1.25,3.333333333333333,0,Occasional / Lower-Engagement Customers
C04368,12,602.4591666666666,7229.51,2,3,2.4,3.888888888888889,1,Highly Engaged / High-Value Customers
C04369,6,619.12,3714.72,2,2,2.0,4.0,0,Occasional / Lower-Engagement Customers
C04370,8,438.68125,3509.45,2,2,1.3333333333333333,3.75,0,Occasional / Lower-Engagement Customers
C04371,10,681.8199999999999,6818.2,4,2,2.0,4.0,1,Highly Engaged / High-Value Customers
C04372,4,677.0975,2708.39,2,1,1.3333333333333333,0.0,0,Occasional / Lower-Engagement Customers
C04373,15,695.568,10433.52,10,0,3.0,4.454545454545454,1,Highly Engaged / High-Value Customers
C04374,14,615.9435714285713,8623.21,7,2,2.8,3.909090909090909,1,Highly Engaged / High-Value Customers
C04375,10,808.399,8083.99,3,2,2.0,5.0,1,Highly Engaged / High-Value Customers
C04376,11,615.6718181818181,6772.389999999999,7,2,2.2,4.285714285714286,1,Highly Engaged / High-Value Customers
C04377,11,590.0581818181819,6490.64,6,3,1.8333333333333333,3.5,1,Highly Engaged / High-Value Customers
C04378,11,532.429090909091,5856.72,6,1,2.75,4.0,1,Highly Engaged / High-Value Customers
C04379,9,445.42333333333335,4008.81,4,3,2.25,4.428571428571429,0,Occasional / Lower-Engagement Customers
C04380,13,587.4261538461539,7636.54,3,6,2.1666666666666665,3.9,1,Highly Engaged / High-Value Customers
C04381,12,538.6841666666667,6464.21,5,1,2.0,4.6,1,Highly Engaged / High-Value Customers
C04382,6,621.7933333333334,3730.76,3,1,1.5,3.2,0,Occasional / Lower-Engagement Customers
C04383,7,586.0357142857143,4102.25,0,3,1.4,3.6,0,Occasional / Lower-Engagement Customers
C04384,14,443.6385714285714,6210.94,2,4,2.8,4.428571428571429,1,Highly Engaged / High-Value Customers
C04385,8,592.565,4740.52,2,1,2.0,4.666666666666667,0,Occasional / Lower-Engagement Customers
C04386,7,316.45,2215.15,3,2,2.333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C04387,7,739.5728571428572,5177.01,3,1,1.75,3.25,0,Occasional / Lower-Engagement Customers
C04388,11,492.9863636363636,5422.849999999999,4,2,1.8333333333333333,3.7142857142857135,1,Highly Engaged / High-Value Customers
C04389,11,668.9654545454546,7358.62,3,2,2.2,3.6666666666666665,1,Highly Engaged / High-Value Customers
C04390,13,648.4569230769231,8429.94,5,2,3.25,4.0,1,Highly Engaged / High-Value Customers
C04391,6,495.5133333333333,2973.08,2,1,2.0,3.75,0,Occasional / Lower-Engagement Customers
C04392,9,337.06666666666666,3033.6,2,3,1.5,4.4,0,Occasional / Lower-Engagement Customers
C04393,6,507.3533333333333,3044.12,3,1,2.0,5.0,0,Occasional / Lower-Engagement Customers
C04394,8,640.295,5122.36,0,1,2.0,4.571428571428571,0,Occasional / Lower-Engagement Customers
C04395,5,481.3639999999999,2406.82,3,2,1.0,3.5,0,Occasional / Lower-Engagement Customers
C04396,7,907.17,6350.1900000000005,3,1,1.4,3.0,0,Occasional / Lower-Engagement Customers
C04397,15,703.4406666666667,10551.61,4,1,3.75,4.222222222222222,1,Highly Engaged / High-Value Customers
C04398,16,588.71875,9419.5,8,2,2.6666666666666665,3.7777777777777777,1,Highly Engaged / High-Value Customers
C04399,10,465.90199999999993,4659.02,5,3,2.0,4.0,1,Highly Engaged / High-Value Customers
C04400,15,696.586,10448.79,6,5,2.5,3.4166666666666665,1,Highly Engaged / High-Value Customers
C04401,12,655.1325,7861.59,5,5,2.4,4.0,1,Highly Engaged / High-Value Customers
C04402,6,776.2666666666668,4657.6,1,1,1.2,4.0,0,Occasional / Lower-Engagement Customers
C04403,3,824.7466666666666,2474.24,1,0,1.0,3.5,0,Occasional / Lower-Engagement Customers
C04404,9,488.6966666666667,4398.27,4,3,1.8,5.0,0,Occasional / Lower-Engagement Customers
C04405,8,549.33875,4394.71,4,1,2.0,3.6,0,Occasional / Lower-Engagement Customers
C04406,6,762.4266666666667,4574.56,4,1,1.5,4.0,0,Occasional / Lower-Engagement Customers
C04407,12,627.0033333333333,7524.04,6,2,2.4,4.0,1,Highly Engaged / High-Value Customers
C04408,9,458.0588888888889,4122.53,1,1,3.0,4.0,0,Occasional / Lower-Engagement Customers
C04409,7,590.6814285714285,4134.77,0,1,1.4,3.0,0,Occasional / Lower-Engagement Customers
C04410,13,441.1076923076923,5734.4,3,2,2.1666666666666665,3.9,1,Highly Engaged / High-Value Customers
C04411,8,511.19125,4089.53,1,1,1.3333333333333333,3.5,0,Occasional / Lower-Engagement Customers
C04412,3,732.4766666666666,2197.43,1,1,1.5,3.0,0,Occasional / Lower-Engagement Customers
C04413,7,750.7585714285714,5255.31,3,0,1.75,3.4,0,Occasional / Lower-Engagement Customers
C04414,8,458.51625,3668.13,2,5,2.0,4.333333333333333,0,Occasional / Lower-Engagement Customers
C04415,14,567.73,7948.22,4,3,2.333333333333333,4.2,1,Highly Engaged / High-Value Customers
C04416,12,482.64166666666665,5791.7,3,5,3.0,4.0,1,Highly Engaged / High-Value Customers
C04417,9,673.2711111111112,6059.4400000000005,3,0,2.25,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C04418,8,475.63875,3805.11,6,1,2.0,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C04419,9,485.5266666666666,4369.74,5,3,1.8,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C04420,8,377.94375,3023.55,4,1,1.3333333333333333,3.4285714285714284,0,Occasional / Lower-Engagement Customers
C04421,7,839.2657142857144,5874.860000000001,4,0,1.75,3.5,0,Occasional / Lower-Engagement Customers
C04422,7,499.0728571428572,3493.51,2,2,1.75,4.5,0,Occasional / Lower-Engagement Customers
C04423,8,621.3175,4970.54,1,1,1.6,3.333333333333333,0,Occasional / Lower-Engagement Customers
C04424,6,525.9566666666667,3155.74,2,0,1.5,3.75,0,Occasional / Lower-Engagement Customers
C04425,17,494.7741176470588,8411.16,5,5,2.833333333333333,3.75,1,Highly Engaged / High-Value Customers
C04426,7,367.14142857142855,2569.99,3,1,1.1666666666666667,4.333333333333333,0,Occasional / Lower-Engagement Customers
C04427,12,627.5,7530.0,4,2,2.0,3.625,1,Highly Engaged / High-Value Customers
C04428,7,1354.017142857143,9478.12,1,1,1.4,3.5,0,Occasional / Lower-Engagement Customers
C04429,8,682.3824999999999,5459.06,5,2,2.0,4.0,1,Highly Engaged / High-Value Customers
C04430,8,502.87375,4022.99,3,3,2.0,3.75,0,Occasional / Lower-Engagement Customers
C04431,8,436.08,3488.6400000000003,4,2,2.0,2.6666666666666665,0,Occasional / Lower-Engagement Customers
C04432,14,419.42,5871.88,3,3,2.333333333333333,4.0,1,Highly Engaged / High-Value Customers
C04433,13,532.4130769230769,6921.37,4,3,3.25,4.375,1,Highly Engaged / High-Value Customers
C04434,8,520.3425,4162.74,2,2,2.0,3.2,0,Occasional / Lower-Engagement Customers
C04435,13,626.7584615384615,8147.86,6,3,2.6,3.75,1,Highly Engaged / High-Value Customers
C04436,8,414.0425,3312.34,4,2,1.6,3.4,0,Occasional / Lower-Engagement Customers
C04437,13,625.1707692307692,8127.22,5,6,2.6,4.0,1,Highly Engaged / High-Value Customers
C04438,10,351.046,3510.46,2,2,2.5,4.0,0,Occasional / Lower-Engagement Customers
C04439,12,661.9791666666666,7943.75,5,4,2.4,4.0,1,Highly Engaged / High-Value Customers
C04440,16,549.969375,8799.51,8,5,2.6666666666666665,3.6666666666666665,1,Highly Engaged / High-Value Customers
C04441,8,492.35125,3938.81,4,1,1.6,3.8,0,Occasional / Lower-Engagement Customers
C04442,5,563.772,2818.86,1,1,1.25,4.0,0,Occasional / Lower-Engagement Customers
C04443,11,369.73545454545456,4067.09,4,2,1.8333333333333333,4.833333333333333,0,Occasional / Lower-Engagement Customers
C04444,8,398.395,3187.16,4,4,2.0,4.0,0,Occasional / Lower-Engagement Customers
C04445,13,630.1507692307692,8191.96,7,2,2.6,4.833333333333333,1,Highly Engaged / High-Value Customers
C04446,14,598.1442857142857,8374.02,5,3,2.8,3.6666666666666665,1,Highly Engaged / High-Value Customers
C04447,10,671.7729999999999,6717.73,5,4,2.5,4.125,1,Highly Engaged / High-Value Customers
C04448,3,650.5733333333334,1951.72,1,0,1.0,3.0,0,Occasional / Lower-Engagement Customers
C04449,5,514.3979999999999,2571.99,3,1,1.6666666666666667,3.75,0,Occasional / Lower-Engagement Customers
C04450,5,592.0060000000001,2960.03,2,2,2.5,2.333333333333333,0,Occasional / Lower-Engagement Customers
C04451,11,583.33,6416.63,4,2,2.2,3.5,1,Highly Engaged / High-Value Customers
C04452,16,725.94,11615.04,6,4,3.2,3.888888888888889,1,Highly Engaged / High-Value Customers
C04453,12,593.9125,7126.95,9,2,2.0,3.75,1,Highly Engaged / High-Value Customers
C04454,10,375.24,3752.4,3,5,2.0,4.0,1,Highly Engaged / High-Value Customers
C04455,10,707.3860000000001,7073.860000000001,3,4,2.0,4.333333333333333,1,Highly Engaged / High-Value Customers
C04456,10,598.751,5987.51,4,2,2.0,3.857142857142857,1,Highly Engaged / High-Value Customers
C04457,11,540.6854545454545,5947.54,6,3,2.2,3.2857142857142856,1,Highly Engaged / High-Value Customers
C04458,11,680.7336363636364,7488.07,2,2,1.8333333333333333,3.857142857142857,1,Highly Engaged / High-Value Customers
C04459,5,503.804,2519.02,1,1,1.6666666666666667,4.0,0,Occasional / Lower-Engagement Customers
C04460,14,459.4392857142857,6432.15,6,3,2.333333333333333,3.333333333333333,1,Highly Engaged / High-Value Customers
C04461,12,703.9841666666666,8447.81,5,4,2.4,2.875,1,Highly Engaged / High-Value Customers
C04462,9,415.2,3736.8,4,2,1.5,3.625,0,Occasional / Lower-Engagement Customers
C04463,13,532.7761538461539,6926.09,3,2,2.6,4.0,1,Highly Engaged / High-Value Customers
C04464,12,696.3591666666666,8356.31,7,7,2.0,3.6,1,Highly Engaged / High-Value Customers
C04465,13,682.6992307692308,8875.09,5,3,2.1666666666666665,3.5,1,Highly Engaged / High-Value Customers
C04466,9,531.2944444444445,4781.650000000001,3,1,1.8,4.0,0,Occasional / Lower-Engagement Customers
C04467,8,427.41,3419.28,4,1,1.6,4.0,0,Occasional / Lower-Engagement Customers
C04468,5,308.844,1544.22,1,1,1.6666666666666667,4.2,0,Occasional / Lower-Engagement Customers
C04469,9,530.8111111111111,4777.3,4,2,1.8,3.857142857142857,0,Occasional / Lower-Engagement Customers
C04470,8,624.795,4998.36,2,4,1.6,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C04471,8,876.25375,7010.03,1,3,2.0,4.25,0,Occasional / Lower-Engagement Customers
C04472,9,868.3377777777778,7815.04,2,3,2.25,4.166666666666667,1,Highly Engaged / High-Value Customers
C04473,10,661.606,6616.06,3,1,2.0,4.5,1,Highly Engaged / High-Value Customers
C04474,11,532.4090909090909,5856.5,7,1,2.75,4.0,1,Highly Engaged / High-Value Customers
C04475,9,582.2744444444445,5240.47,4,3,3.0,4.285714285714286,1,Highly Engaged / High-Value Customers
C04476,5,562.578,2812.89,1,2,1.6666666666666667,3.5,0,Occasional / Lower-Engagement Customers
C04477,7,658.4942857142858,4609.46,2,1,1.75,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C04478,10,614.4159999999999,6144.16,4,3,2.5,4.428571428571429,1,Highly Engaged / High-Value Customers
C04479,3,1149.9533333333331,3449.86,0,1,1.5,4.5,0,Occasional / Lower-Engagement Customers
C04480,12,557.5191666666666,6690.23,7,3,2.4,3.4444444444444446,1,Highly Engaged / High-Value Customers
C04481,12,593.7283333333334,7124.74,5,3,2.0,4.0,1,Highly Engaged / High-Value Customers
C04482,9,602.9855555555555,5426.87,4,4,1.5,4.142857142857143,0,Occasional / Lower-Engagement Customers
C04483,19,543.1231578947369,10319.34,8,7,3.8,3.571428571428572,1,Highly Engaged / High-Value Customers
C04484,11,630.4427272727272,6934.87,4,0,2.2,4.0,1,Highly Engaged / High-Value Customers
C04485,8,744.67625,5957.41,2,2,1.3333333333333333,3.5,0,Occasional / Lower-Engagement Customers
C04486,7,382.26142857142855,2675.83,3,1,1.4,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C04487,5,706.77,3533.85,2,1,1.6666666666666667,4.0,0,Occasional / Lower-Engagement Customers
C04488,11,683.4954545454545,7518.45,2,4,1.8333333333333333,3.4,1,Highly Engaged / High-Value Customers
C04489,8,589.05625,4712.45,2,3,2.0,3.8,0,Occasional / Lower-Engagement Customers
C04490,13,539.7269230769231,7016.45,4,3,2.6,4.222222222222222,1,Highly Engaged / High-Value Customers
C04491,10,655.62,6556.2,4,0,1.6666666666666667,4.0,0,Occasional / Lower-Engagement Customers
C04492,8,839.9725000000001,6719.780000000001,5,3,2.0,2.6,1,Highly Engaged / High-Value Customers
C04493,9,624.2033333333334,5617.83,6,2,1.8,4.2,1,Highly Engaged / High-Value Customers
C04494,10,704.6610000000001,7046.610000000001,2,1,2.5,4.6,1,Highly Engaged / High-Value Customers
C04495,15,621.6586666666667,9324.88,6,3,2.5,4.166666666666667,1,Highly Engaged / High-Value Customers
C04496,7,614.9385714285714,4304.57,3,2,1.75,3.75,0,Occasional / Lower-Engagement Customers
C04497,14,590.5014285714286,8267.02,7,4,2.333333333333333,3.6666666666666665,1,Highly Engaged / High-Value Customers
C04498,11,520.9736363636364,5730.71,3,4,2.2,3.5,1,Highly Engaged / High-Value Customers
C04499,7,395.0271428571429,2765.19,2,2,1.75,3.1666666666666665,0,Occasional / Lower-Engagement Customers
C04500,5,634.4739999999999,3172.37,3,1,1.25,3.0,0,Occasional / Lower-Engagement Customers
C04501,11,403.12545454545455,4434.38,6,1,2.2,3.1666666666666665,1,Highly Engaged / High-Value Customers
C04502,17,589.9776470588235,10029.62,3,3,2.833333333333333,4.0,1,Highly Engaged / High-Value Customers
C04503,14,578.8221428571429,8103.51,8,2,2.333333333333333,3.636363636363636,1,Highly Engaged / High-Value Customers
C04504,8,413.95875,3311.67,1,4,2.0,2.25,0,Occasional / Lower-Engagement Customers
C04505,9,656.0555555555555,5904.5,2,1,2.25,4.333333333333333,0,Occasional / Lower-Engagement Customers
C04506,8,587.01125,4696.09,4,1,2.6666666666666665,4.0,0,Occasional / Lower-Engagement Customers
C04507,6,583.1983333333334,3499.19,2,2,1.5,4.8,0,Occasional / Lower-Engagement Customers
C04508,12,501.1408333333333,6013.69,4,4,2.0,4.285714285714286,1,Highly Engaged / High-Value Customers
C04509,9,553.8622222222223,4984.76,6,2,1.8,4.125,1,Highly Engaged / High-Value Customers
C04510,9,595.0788888888889,5355.71,3,2,2.25,3.1666666666666665,0,Occasional / Lower-Engagement Customers
C04511,3,321.13666666666666,963.41,2,1,1.0,3.5,0,Occasional / Lower-Engagement Customers
C04512,7,440.11285714285714,3080.79,1,2,1.75,3.75,0,Occasional / Lower-Engagement Customers
C04513,14,488.23,6835.22,5,3,2.333333333333333,3.7,1,Highly Engaged / High-Value Customers
C04514,8,670.04125,5360.33,1,2,2.6666666666666665,4.166666666666667,0,Occasional / Lower-Engagement Customers
C04515,12,370.5466666666666,4446.56,3,3,2.0,3.25,1,Highly Engaged / High-Value Customers
C04516,9,561.5233333333333,5053.71,3,3,2.25,4.285714285714286,1,Highly Engaged / High-Value Customers
C04517,7,426.80285714285714,2987.62,3,4,1.4,4.5,0,Occasional / Lower-Engagement Customers
C04518,10,849.891,8498.91,2,2,1.6666666666666667,3.2857142857142856,1,Highly Engaged / High-Value Customers
C04519,7,332.8442857142857,2329.91,2,2,2.333333333333333,3.0,0,Occasional / Lower-Engagement Customers
C04520,6,338.90166666666664,2033.41,2,3,1.2,4.4,0,Occasional / Lower-Engagement Customers
C04521,7,582.2357142857143,4075.65,5,1,1.75,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C04522,13,414.2884615384616,5385.75,7,2,2.6,3.5,1,Highly Engaged / High-Value Customers
C04523,3,842.0766666666667,2526.23,1,2,1.0,1.0,0,Occasional / Lower-Engagement Customers
C04524,13,604.6092307692307,7859.92,6,5,2.6,4.0,1,Highly Engaged / High-Value Customers
C04525,7,484.74285714285713,3393.2,4,0,1.4,4.333333333333333,0,Occasional / Lower-Engagement Customers
C04526,11,406.63000000000005,4472.93,4,3,2.75,4.5,1,Highly Engaged / High-Value Customers
C04527,11,502.99545454545455,5532.95,6,4,2.2,4.222222222222222,1,Highly Engaged / High-Value Customers
C04528,11,546.5945454545455,6012.54,8,5,2.2,3.6666666666666665,1,Highly Engaged / High-Value Customers
C04529,8,662.7975,5302.38,2,3,1.6,4.285714285714286,0,Occasional / Lower-Engagement Customers
C04530,7,543.6542857142857,3805.58,4,3,1.75,4.0,0,Occasional / Lower-Engagement Customers
C04531,8,631.36625,5050.93,2,2,1.6,4.5,0,Occasional / Lower-Engagement Customers
C04532,9,527.9366666666667,4751.43,2,2,1.8,4.4,0,Occasional / Lower-Engagement Customers
C04533,10,558.533,5585.33,2,4,2.5,3.625,1,Highly Engaged / High-Value Customers
C04534,10,769.0029999999999,7690.03,6,6,2.0,3.8,1,Highly Engaged / High-Value Customers
C04535,10,514.368,5143.68,4,2,2.5,4.0,1,Highly Engaged / High-Value Customers
C04536,6,558.1333333333333,3348.8,3,1,1.2,3.75,0,Occasional / Lower-Engagement Customers
C04537,6,520.5016666666667,3123.01,3,0,2.0,3.2,0,Occasional / Lower-Engagement Customers
C04538,8,556.1675,4449.34,1,4,2.0,3.0,0,Occasional / Lower-Engagement Customers
C04539,9,467.0477777777778,4203.43,6,0,3.0,3.8,1,Highly Engaged / High-Value Customers
C04540,5,700.038,3500.19,3,0,1.25,3.0,0,Occasional / Lower-Engagement Customers
C04541,10,653.184,6531.84,8,2,2.0,4.0,1,Highly Engaged / High-Value Customers
C04542,7,372.5928571428572,2608.15,3,1,1.4,3.0,0,Occasional / Lower-Engagement Customers
C04543,9,368.7788888888889,3319.01,3,3,1.8,3.625,0,Occasional / Lower-Engagement Customers
C04544,5,405.736,2028.68,0,1,2.5,4.25,0,Occasional / Lower-Engagement Customers
C04545,8,593.44875,4747.59,5,2,2.6666666666666665,3.1666666666666665,1,Highly Engaged / High-Value Customers
C04546,12,501.9158333333333,6022.99,7,3,3.0,3.7,1,Highly Engaged / High-Value Customers
C04547,8,394.23875,3153.91,5,3,1.6,4.2,0,Occasional / Lower-Engagement Customers
C04548,11,810.3127272727273,8913.44,4,1,2.75,3.75,1,Highly Engaged / High-Value Customers
C04549,5,531.152,2655.76,1,2,1.6666666666666667,3.5,0,Occasional / Lower-Engagement Customers
C04550,2,944.735,1889.47,1,1,1.0,3.0,0,Occasional / Lower-Engagement Customers
C04551,5,432.03,2160.15,2,2,1.25,4.5,0,Occasional / Lower-Engagement Customers
C04552,6,677.365,4064.19,3,2,2.0,4.5,0,Occasional / Lower-Engagement Customers
C04553,9,664.11,5976.99,3,3,2.25,4.0,1,Highly Engaged / High-Value Customers
C04554,12,391.99166666666673,4703.900000000001,3,5,2.4,4.0,1,Highly Engaged / High-Value Customers
C04555,12,432.715,5192.58,3,2,2.4,3.375,1,Highly Engaged / High-Value Customers
C04556,11,550.9245454545454,6060.17,6,3,2.2,4.25,1,Highly Engaged / High-Value Customers
C04557,4,373.3575,1493.4299999999998,1,0,1.3333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C04558,13,561.4961538461538,7299.45,4,6,2.1666666666666665,4.25,1,Highly Engaged / High-Value Customers
C04559,7,580.6685714285715,4064.68,3,2,1.4,4.285714285714286,0,Occasional / Lower-Engagement Customers
C04560,5,538.9480000000001,2694.74,0,2,1.0,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C04561,5,753.72,3768.6,1,0,1.25,3.2,0,Occasional / Lower-Engagement Customers
C04562,15,561.9486666666667,8429.23,5,6,2.5,3.7,1,Highly Engaged / High-Value Customers
C04563,10,495.465,4954.65,2,3,2.5,4.571428571428571,1,Highly Engaged / High-Value Customers
C04564,9,634.1244444444444,5707.12,6,3,2.25,3.4285714285714284,1,Highly Engaged / High-Value Customers
C04565,11,452.61727272727273,4978.79,3,3,1.8333333333333333,3.333333333333333,0,Occasional / Lower-Engagement Customers
C04566,6,502.0966666666666,3012.58,1,2,1.5,4.666666666666667,0,Occasional / Lower-Engagement Customers
C04567,11,766.8927272727273,8435.82,3,3,2.2,3.888888888888889,1,Highly Engaged / High-Value Customers
C04568,9,571.4444444444445,5143.0,3,1,1.8,4.125,0,Occasional / Lower-Engagement Customers
C04569,7,644.4985714285714,4511.49,2,2,3.5,4.75,1,Highly Engaged / High-Value Customers
C04570,6,643.6216666666667,3861.73,4,0,2.0,4.0,0,Occasional / Lower-Engagement Customers
C04571,17,593.8352941176471,10095.2,6,3,2.833333333333333,4.333333333333333,1,Highly Engaged / High-Value Customers
C04572,12,649.6374999999999,7795.65,7,6,3.0,4.125,1,Highly Engaged / High-Value Customers
C04573,9,702.9422222222222,6326.48,2,3,2.25,3.142857142857143,1,Highly Engaged / High-Value Customers
C04574,9,525.2122222222222,4726.91,2,0,1.5,4.25,0,Occasional / Lower-Engagement Customers
C04575,10,781.217,7812.17,4,5,2.0,4.2,1,Highly Engaged / High-Value Customers
C04576,9,477.90777777777777,4301.17,2,3,2.25,4.285714285714286,0,Occasional / Lower-Engagement Customers
C04577,8,552.98,4423.84,2,4,1.3333333333333333,4.6,0,Occasional / Lower-Engagement Customers
C04578,9,411.9322222222222,3707.39,6,1,2.25,3.0,0,Occasional / Lower-Engagement Customers
C04579,7,808.0571428571428,5656.4,2,2,1.75,4.5,0,Occasional / Lower-Engagement Customers
C04580,6,699.4549999999999,4196.73,2,3,2.0,4.0,0,Occasional / Lower-Engagement Customers
C04581,9,873.7944444444445,7864.150000000001,3,2,2.25,4.6,1,Highly Engaged / High-Value Customers
C04582,9,410.8011111111112,3697.21,1,3,2.25,4.0,0,Occasional / Lower-Engagement Customers
C04583,13,788.0276923076924,10244.36,4,3,2.1666666666666665,4.285714285714286,1,Highly Engaged / High-Value Customers
C04584,11,436.8009090909091,4804.81,1,2,1.8333333333333333,3.7142857142857135,0,Occasional / Lower-Engagement Customers
C04585,6,602.9933333333333,3617.96,2,0,1.2,5.0,0,Occasional / Lower-Engagement Customers
C04586,11,482.26181818181817,5304.88,4,1,2.2,4.571428571428571,1,Highly Engaged / High-Value Customers
C04587,6,604.4283333333333,3626.57,0,2,2.0,4.6,0,Occasional / Lower-Engagement Customers
C04588,10,552.3779999999999,5523.78,2,4,2.5,3.7142857142857135,1,Highly Engaged / High-Value Customers
C04589,2,748.1949999999999,1496.39,2,1,1.0,3.5,0,Occasional / Lower-Engagement Customers
C04590,8,653.21125,5225.69,5,3,1.6,4.0,0,Occasional / Lower-Engagement Customers
C04591,8,474.57625,3796.61,5,4,2.6666666666666665,4.5,1,Highly Engaged / High-Value Customers
C04592,6,535.9333333333333,3215.6,1,1,1.5,3.8,0,Occasional / Lower-Engagement Customers
C04593,10,472.62,4726.2,6,2,2.0,4.25,1,Highly Engaged / High-Value Customers
C04594,7,437.41857142857145,3061.9300000000003,4,3,1.4,2.5,0,Occasional / Lower-Engagement Customers
C04595,7,577.1228571428571,4039.86,2,1,1.1666666666666667,3.5,0,Occasional / Lower-Engagement Customers
C04596,13,496.41769230769233,6453.43,7,2,2.6,4.0,1,Highly Engaged / High-Value Customers
C04597,6,807.7883333333333,4846.73,2,1,2.0,4.0,0,Occasional / Lower-Engagement Customers
C04598,10,543.9069999999999,5439.07,2,2,1.6666666666666667,4.222222222222222,0,Occasional / Lower-Engagement Customers
C04599,7,631.91,4423.37,2,1,1.4,4.666666666666667,0,Occasional / Lower-Engagement Customers
C04600,10,646.262,6462.62,3,2,2.0,4.2,1,Highly Engaged / High-Value Customers
C04601,13,721.4784615384615,9379.22,3,2,2.6,3.9,1,Highly Engaged / High-Value Customers
C04602,11,356.2709090909091,3918.98,4,4,2.2,3.75,1,Highly Engaged / High-Value Customers
C04603,12,792.7266666666666,9512.72,4,5,2.4,3.6,1,Highly Engaged / High-Value Customers
C04604,12,719.0225,8628.27,5,4,2.0,3.571428571428572,1,Highly Engaged / High-Value Customers
C04605,8,552.8675,4422.94,3,2,2.0,4.6,0,Occasional / Lower-Engagement Customers
C04606,11,524.5254545454545,5769.78,1,2,2.2,3.625,0,Occasional / Lower-Engagement Customers
C04607,8,757.605,6060.84,1,1,2.0,5.0,0,Occasional / Lower-Engagement Customers
C04608,12,794.2608333333333,9531.13,3,4,2.0,4.25,1,Highly Engaged / High-Value Customers
C04609,8,473.85125,3790.81,5,1,2.6666666666666665,4.2,0,Occasional / Lower-Engagement Customers
C04610,9,776.7533333333333,6990.78,4,2,1.8,4.571428571428571,1,Highly Engaged / High-Value Customers
C04611,6,408.79333333333335,2452.76,3,1,2.0,3.8,0,Occasional / Lower-Engagement Customers
C04612,8,669.97,5359.76,2,1,2.0,4.75,0,Occasional / Lower-Engagement Customers
C04613,15,603.2886666666667,9049.33,4,2,2.5,3.333333333333333,1,Highly Engaged / High-Value Customers
C04614,11,497.4963636363637,5472.46,6,0,2.75,3.625,1,Highly Engaged / High-Value Customers
C04615,11,451.53363636363633,4966.87,2,3,2.75,3.8333333333333335,1,Highly Engaged / High-Value Customers
C04616,4,739.2075,2956.83,1,1,1.3333333333333333,4.666666666666667,0,Occasional / Lower-Engagement Customers
C04617,12,510.92,6131.04,3,1,2.4,4.111111111111111,1,Highly Engaged / High-Value Customers
C04618,13,608.6538461538462,7912.5,3,3,2.6,3.6666666666666665,1,Highly Engaged / High-Value Customers
C04619,11,521.9381818181818,5741.32,6,5,2.2,3.0,1,Highly Engaged / High-Value Customers
